seat_id,event_id,section,row,seat_number,price,status,booked_by_user_id
EVT00013-VIP-182,EVT00013,VIP,18,2,261.28,booked,USR00018
EVT00013-B-183,EVT00013,B,18,3,130.64,booked,USR00029
EVT00013-VIP-184,EVT00013,VIP,18,4,261.28,available,
EVT00013-C-185,EVT00013,C,18,5,130.64,available,
EVT00013-VIP-186,EVT00013,VIP,18,6,261.28,booked,USR00005
EVT00013-B-187,EVT00013,B,18,7,130.64,booked,USR00137
EVT00013-A-188,EVT00013,A,18,8,130.64,booked,USR00027
EVT00013-C-189,EVT00013,C,18,9,130.64,booked,USR00184
EVT00013-VIP-1810,EVT00013,VIP,18,10,261.28,available,
EVT00013-B-191,EVT00013,B,19,1,130.64,booked,USR00004
EVT00013-VIP-192,EVT00013,VIP,19,2,261.28,booked,USR00108
EVT00013-C-193,EVT00013,C,19,3,130.64,available,
EVT00013-VIP-194,EVT00013,VIP,19,4,261.28,available,
EVT00013-VIP-195,EVT00013,VIP,19,5,261.28,available,
EVT00013-A-196,EVT00013,A,19,6,130.64,booked,USR00193
EVT00013-B-197,EVT00013,B,19,7,130.64,booked,USR00199
EVT00013-VIP-198,EVT00013,VIP,19,8,261.28,booked,USR00121
EVT00013-B-199,EVT00013,B,19,9,130.64,booked,USR00065
EVT00013-VIP-1910,EVT00013,VIP,19,10,261.28,available,
EVT00013-A-201,EVT00013,A,20,1,130.64,available,
EVT00013-B-202,EVT00013,B,20,2,130.64,available,
EVT00013-VIP-203,EVT00013,VIP,20,3,261.28,booked,USR00009
EVT00013-B-204,EVT00013,B,20,4,130.64,available,
EVT00013-A-205,EVT00013,A,20,5,130.64,available,
EVT00013-B-206,EVT00013,B,20,6,130.64,available,
EVT00013-C-207,EVT00013,C,20,7,130.64,available,
EVT00013-B-208,EVT00013,B,20,8,130.64,available,
EVT00013-A-209,EVT00013,A,20,9,130.64,available,
EVT00013-Floor-2010,EVT00013,Floor,20,10,195.96,available,
EVT00014-C-11,EVT00014,C,1,1,239.68,available,
EVT00014-C-12,EVT00014,C,1,2,239.68,booked,USR00014
EVT00014-B-13,EVT00014,B,1,3,239.68,available,
EVT00014-B-14,EVT00014,B,1,4,239.68,available,
EVT00014-C-15,EVT00014,C,1,5,239.68,booked,USR00071
EVT00014-Floor-16,EVT00014,Floor,1,6,359.52,booked,USR00063
EVT00014-A-17,EVT00014,A,1,7,239.68,available,
EVT00014-Floor-18,EVT00014,Floor,1,8,359.52,available,
EVT00014-VIP-19,EVT00014,VIP,1,9,479.36,available,
EVT00014-B-110,EVT00014,B,1,10,239.68,available,
EVT00014-A-21,EVT00014,A,2,1,239.68,booked,USR00128
EVT00014-A-22,EVT00014,A,2,2,239.68,available,
EVT00014-C-23,EVT00014,C,2,3,239.68,available,
EVT00014-A-24,EVT00014,A,2,4,239.68,booked,USR00166
EVT00014-B-25,EVT00014,B,2,5,239.68,available,
EVT00014-A-26,EVT00014,A,2,6,239.68,booked,USR00060
EVT00014-C-27,EVT00014,C,2,7,239.68,available,
EVT00014-C-28,EVT00014,C,2,8,239.68,available,
EVT00014-VIP-29,EVT00014,VIP,2,9,479.36,available,
EVT00014-A-210,EVT00014,A,2,10,239.68,available,
EVT00014-C-31,EVT00014,C,3,1,239.68,available,
EVT00014-C-32,EVT00014,C,3,2,239.68,available,
EVT00014-VIP-33,EVT00014,VIP,3,3,479.36,available,
EVT00014-Floor-34,EVT00014,Floor,3,4,359.52,booked,USR00179
EVT00014-VIP-35,EVT00014,VIP,3,5,479.36,booked,USR00048
EVT00014-Floor-36,EVT00014,Floor,3,6,359.52,booked,USR00188
EVT00014-VIP-37,EVT00014,VIP,3,7,479.36,booked,USR00154
EVT00014-Floor-38,EVT00014,Floor,3,8,359.52,booked,USR00136
EVT00014-B-39,EVT00014,B,3,9,239.68,available,
EVT00014-C-310,EVT00014,C,3,10,239.68,available,
EVT00014-VIP-41,EVT00014,VIP,4,1,479.36,booked,USR00164
EVT00014-Floor-42,EVT00014,Floor,4,2,359.52,available,
EVT00014-B-43,EVT00014,B,4,3,239.68,available,
EVT00014-Floor-44,EVT00014,Floor,4,4,359.52,available,
EVT00014-Floor-45,EVT00014,Floor,4,5,359.52,booked,USR00185
EVT00014-A-46,EVT00014,A,4,6,239.68,available,
EVT00014-Floor-47,EVT00014,Floor,4,7,359.52,available,
EVT00014-B-48,EVT00014,B,4,8,239.68,available,
EVT00014-VIP-49,EVT00014,VIP,4,9,479.36,available,
EVT00014-B-410,EVT00014,B,4,10,239.68,available,
EVT00014-C-51,EVT00014,C,5,1,239.68,available,
EVT00014-C-52,EVT00014,C,5,2,239.68,booked,USR00134
EVT00014-A-53,EVT00014,A,5,3,239.68,booked,USR00034
EVT00014-B-54,EVT00014,B,5,4,239.68,available,
EVT00014-B-55,EVT00014,B,5,5,239.68,booked,USR00050
EVT00014-A-56,EVT00014,A,5,6,239.68,booked,USR00165
EVT00014-VIP-57,EVT00014,VIP,5,7,479.36,available,
EVT00014-Floor-58,EVT00014,Floor,5,8,359.52,available,
EVT00014-Floor-59,EVT00014,Floor,5,9,359.52,booked,USR00094
EVT00014-B-510,EVT00014,B,5,10,239.68,available,
EVT00014-A-61,EVT00014,A,6,1,239.68,booked,USR00054
EVT00014-VIP-62,EVT00014,VIP,6,2,479.36,available,
EVT00014-A-63,EVT00014,A,6,3,239.68,available,
EVT00014-A-64,EVT00014,A,6,4,239.68,available,
EVT00014-VIP-65,EVT00014,VIP,6,5,479.36,available,
EVT00014-A-66,EVT00014,A,6,6,239.68,available,
EVT00014-C-67,EVT00014,C,6,7,239.68,available,
EVT00014-A-68,EVT00014,A,6,8,239.68,available,
EVT00014-A-69,EVT00014,A,6,9,239.68,available,
EVT00014-Floor-610,EVT00014,Floor,6,10,359.52,booked,USR00186
EVT00014-B-71,EVT00014,B,7,1,239.68,available,
EVT00014-B-72,EVT00014,B,7,2,239.68,booked,USR00169
EVT00014-B-73,EVT00014,B,7,3,239.68,available,
EVT00014-B-74,EVT00014,B,7,4,239.68,available,
EVT00014-Floor-75,EVT00014,Floor,7,5,359.52,available,
EVT00014-A-76,EVT00014,A,7,6,239.68,available,
EVT00014-Floor-77,EVT00014,Floor,7,7,359.52,available,
EVT00014-VIP-78,EVT00014,VIP,7,8,479.36,available,
EVT00014-VIP-79,EVT00014,VIP,7,9,479.36,available,
EVT00014-B-710,EVT00014,B,7,10,239.68,available,
EVT00014-Floor-81,EVT00014,Floor,8,1,359.52,available,
EVT00014-C-82,EVT00014,C,8,2,239.68,available,
EVT00014-Floor-83,EVT00014,Floor,8,3,359.52,available,
EVT00014-VIP-84,EVT00014,VIP,8,4,479.36,available,
EVT00014-C-85,EVT00014,C,8,5,239.68,available,
EVT00014-C-86,EVT00014,C,8,6,239.68,available,
EVT00014-VIP-87,EVT00014,VIP,8,7,479.36,available,
EVT00014-VIP-88,EVT00014,VIP,8,8,479.36,available,
EVT00014-C-89,EVT00014,C,8,9,239.68,available,
EVT00014-Floor-810,EVT00014,Floor,8,10,359.52,available,
EVT00014-VIP-91,EVT00014,VIP,9,1,479.36,available,
EVT00014-C-92,EVT00014,C,9,2,239.68,available,
EVT00014-VIP-93,EVT00014,VIP,9,3,479.36,available,
EVT00014-VIP-94,EVT00014,VIP,9,4,479.36,booked,USR00009
EVT00014-C-95,EVT00014,C,9,5,239.68,available,
EVT00014-Floor-96,EVT00014,Floor,9,6,359.52,booked,USR00078
EVT00014-A-97,EVT00014,A,9,7,239.68,booked,USR00057
EVT00014-B-98,EVT00014,B,9,8,239.68,available,
EVT00014-A-99,EVT00014,A,9,9,239.68,available,
EVT00014-C-910,EVT00014,C,9,10,239.68,available,
EVT00014-Floor-101,EVT00014,Floor,10,1,359.52,available,
EVT00014-Floor-102,EVT00014,Floor,10,2,359.52,booked,USR00010
EVT00014-VIP-103,EVT00014,VIP,10,3,479.36,available,
EVT00014-B-104,EVT00014,B,10,4,239.68,booked,USR00150
EVT00014-B-105,EVT00014,B,10,5,239.68,booked,USR00077
EVT00014-A-106,EVT00014,A,10,6,239.68,available,
EVT00014-Floor-107,EVT00014,Floor,10,7,359.52,available,
EVT00014-A-108,EVT00014,A,10,8,239.68,available,
EVT00014-VIP-109,EVT00014,VIP,10,9,479.36,booked,USR00177
EVT00014-Floor-1010,EVT00014,Floor,10,10,359.52,available,
EVT00014-A-111,EVT00014,A,11,1,239.68,available,
EVT00014-C-112,EVT00014,C,11,2,239.68,booked,USR00148
EVT00014-VIP-113,EVT00014,VIP,11,3,479.36,booked,USR00015
EVT00014-C-114,EVT00014,C,11,4,239.68,booked,USR00112
EVT00014-VIP-115,EVT00014,VIP,11,5,479.36,available,
EVT00014-A-116,EVT00014,A,11,6,239.68,available,
EVT00014-B-117,EVT00014,B,11,7,239.68,available,
EVT00014-Floor-118,EVT00014,Floor,11,8,359.52,available,
EVT00014-VIP-119,EVT00014,VIP,11,9,479.36,booked,USR00135
EVT00014-A-1110,EVT00014,A,11,10,239.68,booked,USR00145
EVT00014-B-121,EVT00014,B,12,1,239.68,booked,USR00179
EVT00014-B-122,EVT00014,B,12,2,239.68,booked,USR00173
EVT00014-VIP-123,EVT00014,VIP,12,3,479.36,available,
EVT00014-Floor-124,EVT00014,Floor,12,4,359.52,available,
EVT00014-A-125,EVT00014,A,12,5,239.68,booked,USR00075
EVT00014-VIP-126,EVT00014,VIP,12,6,479.36,booked,USR00087
EVT00014-A-127,EVT00014,A,12,7,239.68,available,
EVT00014-A-128,EVT00014,A,12,8,239.68,available,
EVT00014-C-129,EVT00014,C,12,9,239.68,booked,USR00129
EVT00014-VIP-1210,EVT00014,VIP,12,10,479.36,available,
EVT00014-B-131,EVT00014,B,13,1,239.68,available,
EVT00014-VIP-132,EVT00014,VIP,13,2,479.36,available,
EVT00014-VIP-133,EVT00014,VIP,13,3,479.36,available,
EVT00014-Floor-134,EVT00014,Floor,13,4,359.52,booked,USR00158
EVT00014-Floor-135,EVT00014,Floor,13,5,359.52,booked,USR00019
EVT00014-C-136,EVT00014,C,13,6,239.68,available,
EVT00014-C-137,EVT00014,C,13,7,239.68,available,
EVT00014-Floor-138,EVT00014,Floor,13,8,359.52,booked,USR00172
EVT00014-VIP-139,EVT00014,VIP,13,9,479.36,available,
EVT00014-C-1310,EVT00014,C,13,10,239.68,booked,USR00089
EVT00014-Floor-141,EVT00014,Floor,14,1,359.52,available,
EVT00014-C-142,EVT00014,C,14,2,239.68,booked,USR00090
EVT00014-Floor-143,EVT00014,Floor,14,3,359.52,available,
EVT00014-VIP-144,EVT00014,VIP,14,4,479.36,available,
EVT00014-VIP-145,EVT00014,VIP,14,5,479.36,booked,USR00060
EVT00014-B-146,EVT00014,B,14,6,239.68,available,
EVT00014-B-147,EVT00014,B,14,7,239.68,available,
EVT00014-A-148,EVT00014,A,14,8,239.68,booked,USR00014
EVT00014-B-149,EVT00014,B,14,9,239.68,available,
EVT00014-B-1410,EVT00014,B,14,10,239.68,available,
EVT00014-C-151,EVT00014,C,15,1,239.68,booked,USR00178
EVT00014-A-152,EVT00014,A,15,2,239.68,booked,USR00121
EVT00014-A-153,EVT00014,A,15,3,239.68,booked,USR00190
EVT00014-Floor-154,EVT00014,Floor,15,4,359.52,booked,USR00140
EVT00014-Floor-155,EVT00014,Floor,15,5,359.52,available,
EVT00014-Floor-156,EVT00014,Floor,15,6,359.52,available,
EVT00014-B-157,EVT00014,B,15,7,239.68,available,
EVT00014-A-158,EVT00014,A,15,8,239.68,available,
EVT00014-Floor-159,EVT00014,Floor,15,9,359.52,booked,USR00044
EVT00014-A-1510,EVT00014,A,15,10,239.68,booked,USR00179
EVT00015-Floor-11,EVT00015,Floor,1,1,374.13,booked,USR00120
EVT00015-A-12,EVT00015,A,1,2,249.42,booked,USR00170
EVT00015-C-13,EVT00015,C,1,3,249.42,available,
EVT00015-C-14,EVT00015,C,1,4,249.42,available,
EVT00015-A-15,EVT00015,A,1,5,249.42,booked,USR00167
EVT00015-VIP-16,EVT00015,VIP,1,6,498.84,booked,USR00098
EVT00015-Floor-17,EVT00015,Floor,1,7,374.13,available,
EVT00015-A-18,EVT00015,A,1,8,249.42,available,
EVT00015-VIP-19,EVT00015,VIP,1,9,498.84,available,
EVT00015-Floor-110,EVT00015,Floor,1,10,374.13,booked,USR00051
EVT00015-Floor-21,EVT00015,Floor,2,1,374.13,available,
EVT00015-Floor-22,EVT00015,Floor,2,2,374.13,available,
EVT00015-A-23,EVT00015,A,2,3,249.42,booked,USR00136
EVT00015-C-24,EVT00015,C,2,4,249.42,booked,USR00101
EVT00015-B-25,EVT00015,B,2,5,249.42,booked,USR00176
EVT00015-C-26,EVT00015,C,2,6,249.42,available,
EVT00015-C-27,EVT00015,C,2,7,249.42,booked,USR00129
EVT00015-C-28,EVT00015,C,2,8,249.42,available,
EVT00015-C-29,EVT00015,C,2,9,249.42,available,
EVT00015-A-210,EVT00015,A,2,10,249.42,available,
EVT00015-C-31,EVT00015,C,3,1,249.42,booked,USR00088
EVT00015-VIP-32,EVT00015,VIP,3,2,498.84,available,
EVT00015-A-33,EVT00015,A,3,3,249.42,available,
EVT00015-Floor-34,EVT00015,Floor,3,4,374.13,available,
EVT00015-Floor-35,EVT00015,Floor,3,5,374.13,available,
EVT00015-B-36,EVT00015,B,3,6,249.42,available,
EVT00015-Floor-37,EVT00015,Floor,3,7,374.13,booked,USR00080
EVT00015-Floor-38,EVT00015,Floor,3,8,374.13,booked,USR00139
EVT00015-B-39,EVT00015,B,3,9,249.42,booked,USR00036
EVT00015-Floor-310,EVT00015,Floor,3,10,374.13,available,
EVT00015-B-41,EVT00015,B,4,1,249.42,available,
EVT00015-C-42,EVT00015,C,4,2,249.42,available,
EVT00015-Floor-43,EVT00015,Floor,4,3,374.13,available,
EVT00015-VIP-44,EVT00015,VIP,4,4,498.84,available,
EVT00015-B-45,EVT00015,B,4,5,249.42,available,
EVT00015-Floor-46,EVT00015,Floor,4,6,374.13,available,
EVT00015-C-47,EVT00015,C,4,7,249.42,booked,USR00137
EVT00015-A-48,EVT00015,A,4,8,249.42,booked,USR00038
EVT00015-A-49,EVT00015,A,4,9,249.42,available,
EVT00015-VIP-410,EVT00015,VIP,4,10,498.84,available,
EVT00015-C-51,EVT00015,C,5,1,249.42,available,
EVT00015-C-52,EVT00015,C,5,2,249.42,booked,USR00049
EVT00015-A-53,EVT00015,A,5,3,249.42,booked,USR00007
EVT00015-Floor-54,EVT00015,Floor,5,4,374.13,available,
EVT00015-Floor-55,EVT00015,Floor,5,5,374.13,available,
EVT00015-B-56,EVT00015,B,5,6,249.42,available,
EVT00015-B-57,EVT00015,B,5,7,249.42,available,
EVT00015-C-58,EVT00015,C,5,8,249.42,booked,USR00200
EVT00015-VIP-59,EVT00015,VIP,5,9,498.84,booked,USR00155
EVT00015-VIP-510,EVT00015,VIP,5,10,498.84,available,
EVT00015-C-61,EVT00015,C,6,1,249.42,booked,USR00100
EVT00015-VIP-62,EVT00015,VIP,6,2,498.84,available,
EVT00015-B-63,EVT00015,B,6,3,249.42,booked,USR00009
EVT00015-VIP-64,EVT00015,VIP,6,4,498.84,available,
EVT00015-A-65,EVT00015,A,6,5,249.42,available,
EVT00015-VIP-66,EVT00015,VIP,6,6,498.84,booked,USR00172
EVT00015-B-67,EVT00015,B,6,7,249.42,available,
EVT00015-A-68,EVT00015,A,6,8,249.42,booked,USR00113
EVT00015-Floor-69,EVT00015,Floor,6,9,374.13,available,
EVT00015-C-610,EVT00015,C,6,10,249.42,available,
EVT00015-B-71,EVT00015,B,7,1,249.42,available,
EVT00015-A-72,EVT00015,A,7,2,249.42,available,
EVT00015-VIP-73,EVT00015,VIP,7,3,498.84,available,
EVT00015-VIP-74,EVT00015,VIP,7,4,498.84,available,
EVT00015-Floor-75,EVT00015,Floor,7,5,374.13,available,
EVT00015-Floor-76,EVT00015,Floor,7,6,374.13,available,
EVT00015-A-77,EVT00015,A,7,7,249.42,available,
EVT00015-VIP-78,EVT00015,VIP,7,8,498.84,available,
EVT00015-A-79,EVT00015,A,7,9,249.42,available,
EVT00015-B-710,EVT00015,B,7,10,249.42,available,
EVT00015-VIP-81,EVT00015,VIP,8,1,498.84,available,
EVT00015-A-82,EVT00015,A,8,2,249.42,available,
EVT00015-Floor-83,EVT00015,Floor,8,3,374.13,available,
EVT00015-A-84,EVT00015,A,8,4,249.42,booked,USR00113
EVT00015-VIP-85,EVT00015,VIP,8,5,498.84,available,
EVT00015-C-86,EVT00015,C,8,6,249.42,available,
EVT00015-VIP-87,EVT00015,VIP,8,7,498.84,booked,USR00014
EVT00015-Floor-88,EVT00015,Floor,8,8,374.13,available,
EVT00015-VIP-89,EVT00015,VIP,8,9,498.84,available,
EVT00015-VIP-810,EVT00015,VIP,8,10,498.84,booked,USR00129
EVT00015-A-91,EVT00015,A,9,1,249.42,booked,USR00150
EVT00015-Floor-92,EVT00015,Floor,9,2,374.13,booked,USR00106
EVT00015-C-93,EVT00015,C,9,3,249.42,available,
EVT00015-B-94,EVT00015,B,9,4,249.42,available,
EVT00015-B-95,EVT00015,B,9,5,249.42,available,
EVT00015-A-96,EVT00015,A,9,6,249.42,booked,USR00178
EVT00015-B-97,EVT00015,B,9,7,249.42,available,
EVT00015-A-98,EVT00015,A,9,8,249.42,booked,USR00181
EVT00015-VIP-99,EVT00015,VIP,9,9,498.84,available,
EVT00015-A-910,EVT00015,A,9,10,249.42,available,
EVT00015-VIP-101,EVT00015,VIP,10,1,498.84,available,
EVT00015-Floor-102,EVT00015,Floor,10,2,374.13,available,
EVT00015-B-103,EVT00015,B,10,3,249.42,available,
EVT00015-VIP-104,EVT00015,VIP,10,4,498.84,booked,USR00044
EVT00015-C-105,EVT00015,C,10,5,249.42,available,
EVT00015-B-106,EVT00015,B,10,6,249.42,booked,USR00038
EVT00015-B-107,EVT00015,B,10,7,249.42,available,
EVT00015-A-108,EVT00015,A,10,8,249.42,available,
EVT00015-C-109,EVT00015,C,10,9,249.42,available,
EVT00015-VIP-1010,EVT00015,VIP,10,10,498.84,booked,USR00047
EVT00015-A-111,EVT00015,A,11,1,249.42,available,
EVT00015-B-112,EVT00015,B,11,2,249.42,booked,USR00196
EVT00015-C-113,EVT00015,C,11,3,249.42,booked,USR00128
EVT00015-VIP-114,EVT00015,VIP,11,4,498.84,available,
EVT00015-A-115,EVT00015,A,11,5,249.42,available,
EVT00015-VIP-116,EVT00015,VIP,11,6,498.84,booked,USR00151
EVT00015-VIP-117,EVT00015,VIP,11,7,498.84,available,
EVT00015-VIP-118,EVT00015,VIP,11,8,498.84,booked,USR00154
EVT00015-A-119,EVT00015,A,11,9,249.42,booked,USR00141
EVT00015-C-1110,EVT00015,C,11,10,249.42,available,
EVT00015-Floor-121,EVT00015,Floor,12,1,374.13,available,
EVT00015-B-122,EVT00015,B,12,2,249.42,booked,USR00038
EVT00015-A-123,EVT00015,A,12,3,249.42,available,
EVT00015-A-124,EVT00015,A,12,4,249.42,booked,USR00009
EVT00015-Floor-125,EVT00015,Floor,12,5,374.13,available,
EVT00015-C-126,EVT00015,C,12,6,249.42,booked,USR00023
EVT00015-A-127,EVT00015,A,12,7,249.42,booked,USR00046
EVT00015-B-128,EVT00015,B,12,8,249.42,available,
EVT00015-Floor-129,EVT00015,Floor,12,9,374.13,available,
EVT00015-Floor-1210,EVT00015,Floor,12,10,374.13,available,
EVT00015-Floor-131,EVT00015,Floor,13,1,374.13,booked,USR00117
EVT00015-Floor-132,EVT00015,Floor,13,2,374.13,available,
EVT00015-A-133,EVT00015,A,13,3,249.42,booked,USR00077
EVT00015-C-134,EVT00015,C,13,4,249.42,available,
EVT00015-VIP-135,EVT00015,VIP,13,5,498.84,available,
EVT00015-VIP-136,EVT00015,VIP,13,6,498.84,available,
EVT00015-A-137,EVT00015,A,13,7,249.42,booked,USR00035
EVT00015-A-138,EVT00015,A,13,8,249.42,available,
EVT00015-C-139,EVT00015,C,13,9,249.42,booked,USR00106
EVT00015-Floor-1310,EVT00015,Floor,13,10,374.13,booked,USR00054
EVT00015-Floor-141,EVT00015,Floor,14,1,374.13,booked,USR00147
EVT00015-Floor-142,EVT00015,Floor,14,2,374.13,available,
EVT00015-VIP-143,EVT00015,VIP,14,3,498.84,available,
EVT00015-Floor-144,EVT00015,Floor,14,4,374.13,available,
EVT00015-C-145,EVT00015,C,14,5,249.42,available,
EVT00015-C-146,EVT00015,C,14,6,249.42,booked,USR00148
EVT00015-Floor-147,EVT00015,Floor,14,7,374.13,available,
EVT00015-B-148,EVT00015,B,14,8,249.42,available,
EVT00015-VIP-149,EVT00015,VIP,14,9,498.84,available,
EVT00015-VIP-1410,EVT00015,VIP,14,10,498.84,available,
EVT00015-B-151,EVT00015,B,15,1,249.42,available,
EVT00015-B-152,EVT00015,B,15,2,249.42,available,
EVT00015-B-153,EVT00015,B,15,3,249.42,booked,USR00007
EVT00015-VIP-154,EVT00015,VIP,15,4,498.84,available,
EVT00015-A-155,EVT00015,A,15,5,249.42,available,
EVT00015-B-156,EVT00015,B,15,6,249.42,available,
EVT00015-VIP-157,EVT00015,VIP,15,7,498.84,available,
EVT00015-C-158,EVT00015,C,15,8,249.42,booked,USR00164
EVT00015-B-159,EVT00015,B,15,9,249.42,booked,USR00052
EVT00015-C-1510,EVT00015,C,15,10,249.42,booked,USR00018
EVT00015-C-161,EVT00015,C,16,1,249.42,booked,USR00141
EVT00015-C-162,EVT00015,C,16,2,249.42,available,
EVT00015-A-163,EVT00015,A,16,3,249.42,available,
EVT00015-C-164,EVT00015,C,16,4,249.42,available,
EVT00015-Floor-165,EVT00015,Floor,16,5,374.13,available,
EVT00015-A-166,EVT00015,A,16,6,249.42,available,
EVT00015-B-167,EVT00015,B,16,7,249.42,booked,USR00087
EVT00015-VIP-168,EVT00015,VIP,16,8,498.84,available,
EVT00015-A-169,EVT00015,A,16,9,249.42,available,
EVT00015-VIP-1610,EVT00015,VIP,16,10,498.84,booked,USR00118
EVT00015-Floor-171,EVT00015,Floor,17,1,374.13,available,
EVT00015-VIP-172,EVT00015,VIP,17,2,498.84,available,
EVT00015-VIP-173,EVT00015,VIP,17,3,498.84,available,
EVT00015-A-174,EVT00015,A,17,4,249.42,available,
EVT00015-C-175,EVT00015,C,17,5,249.42,available,
EVT00015-C-176,EVT00015,C,17,6,249.42,available,
EVT00015-A-177,EVT00015,A,17,7,249.42,booked,USR00176
EVT00015-C-178,EVT00015,C,17,8,249.42,available,
EVT00015-C-179,EVT00015,C,17,9,249.42,booked,USR00039
EVT00015-C-1710,EVT00015,C,17,10,249.42,available,
EVT00015-C-181,EVT00015,C,18,1,249.42,available,
EVT00015-Floor-182,EVT00015,Floor,18,2,374.13,available,
EVT00015-Floor-183,EVT00015,Floor,18,3,374.13,available,
EVT00015-B-184,EVT00015,B,18,4,249.42,available,
EVT00015-C-185,EVT00015,C,18,5,249.42,available,
EVT00015-C-186,EVT00015,C,18,6,249.42,available,
EVT00015-C-187,EVT00015,C,18,7,249.42,available,
EVT00015-VIP-188,EVT00015,VIP,18,8,498.84,available,
EVT00015-C-189,EVT00015,C,18,9,249.42,available,
EVT00015-C-1810,EVT00015,C,18,10,249.42,booked,USR00078
EVT00015-B-191,EVT00015,B,19,1,249.42,booked,USR00010
EVT00015-B-192,EVT00015,B,19,2,249.42,available,
EVT00015-VIP-193,EVT00015,VIP,19,3,498.84,available,
EVT00015-VIP-194,EVT00015,VIP,19,4,498.84,available,
EVT00015-B-195,EVT00015,B,19,5,249.42,booked,USR00124
EVT00015-Floor-196,EVT00015,Floor,19,6,374.13,booked,USR00084
EVT00015-B-197,EVT00015,B,19,7,249.42,available,
EVT00015-A-198,EVT00015,A,19,8,249.42,available,
EVT00015-Floor-199,EVT00015,Floor,19,9,374.13,available,
EVT00015-B-1910,EVT00015,B,19,10,249.42,booked,USR00010
EVT00015-VIP-201,EVT00015,VIP,20,1,498.84,available,
EVT00015-Floor-202,EVT00015,Floor,20,2,374.13,booked,USR00080
EVT00015-A-203,EVT00015,A,20,3,249.42,available,
EVT00015-Floor-204,EVT00015,Floor,20,4,374.13,available,
EVT00015-C-205,EVT00015,C,20,5,249.42,available,
EVT00015-A-206,EVT00015,A,20,6,249.42,booked,USR00197
EVT00015-C-207,EVT00015,C,20,7,249.42,booked,USR00195
EVT00015-C-208,EVT00015,C,20,8,249.42,available,
EVT00015-B-209,EVT00015,B,20,9,249.42,booked,USR00050
EVT00015-C-2010,EVT00015,C,20,10,249.42,booked,USR00082
EVT00016-VIP-11,EVT00016,VIP,1,1,456.54,available,
EVT00016-C-12,EVT00016,C,1,2,228.27,booked,USR00071
EVT00016-A-13,EVT00016,A,1,3,228.27,booked,USR00160
EVT00016-Floor-14,EVT00016,Floor,1,4,342.41,available,
EVT00016-B-15,EVT00016,B,1,5,228.27,available,
EVT00016-Floor-16,EVT00016,Floor,1,6,342.41,booked,USR00037
EVT00016-C-17,EVT00016,C,1,7,228.27,available,
EVT00016-B-18,EVT00016,B,1,8,228.27,booked,USR00157
EVT00016-C-19,EVT00016,C,1,9,228.27,available,
EVT00016-A-110,EVT00016,A,1,10,228.27,booked,USR00121
EVT00016-A-21,EVT00016,A,2,1,228.27,booked,USR00014
EVT00016-A-22,EVT00016,A,2,2,228.27,available,
EVT00016-B-23,EVT00016,B,2,3,228.27,available,
EVT00016-Floor-24,EVT00016,Floor,2,4,342.41,available,
EVT00016-VIP-25,EVT00016,VIP,2,5,456.54,available,
EVT00016-C-26,EVT00016,C,2,6,228.27,booked,USR00051
EVT00016-Floor-27,EVT00016,Floor,2,7,342.41,booked,USR00194
EVT00016-VIP-28,EVT00016,VIP,2,8,456.54,available,
EVT00016-A-29,EVT00016,A,2,9,228.27,available,
EVT00016-VIP-210,EVT00016,VIP,2,10,456.54,booked,USR00080
EVT00016-VIP-31,EVT00016,VIP,3,1,456.54,available,
EVT00016-B-32,EVT00016,B,3,2,228.27,booked,USR00158
EVT00016-C-33,EVT00016,C,3,3,228.27,available,
EVT00016-VIP-34,EVT00016,VIP,3,4,456.54,booked,USR00171
EVT00016-C-35,EVT00016,C,3,5,228.27,available,
EVT00016-C-36,EVT00016,C,3,6,228.27,available,
EVT00016-A-37,EVT00016,A,3,7,228.27,booked,USR00029
EVT00016-C-38,EVT00016,C,3,8,228.27,available,
EVT00016-B-39,EVT00016,B,3,9,228.27,booked,USR00090
EVT00016-Floor-310,EVT00016,Floor,3,10,342.41,available,
EVT00016-Floor-41,EVT00016,Floor,4,1,342.41,booked,USR00183
EVT00016-A-42,EVT00016,A,4,2,228.27,booked,USR00167
EVT00016-A-43,EVT00016,A,4,3,228.27,available,
EVT00016-Floor-44,EVT00016,Floor,4,4,342.41,available,
EVT00016-Floor-45,EVT00016,Floor,4,5,342.41,available,
EVT00016-Floor-46,EVT00016,Floor,4,6,342.41,booked,USR00041
EVT00016-VIP-47,EVT00016,VIP,4,7,456.54,available,
EVT00016-C-48,EVT00016,C,4,8,228.27,booked,USR00178
EVT00016-Floor-49,EVT00016,Floor,4,9,342.41,available,
EVT00016-VIP-410,EVT00016,VIP,4,10,456.54,available,
EVT00016-C-51,EVT00016,C,5,1,228.27,available,
EVT00016-B-52,EVT00016,B,5,2,228.27,booked,USR00172
EVT00016-A-53,EVT00016,A,5,3,228.27,available,
EVT00016-Floor-54,EVT00016,Floor,5,4,342.41,available,
EVT00016-A-55,EVT00016,A,5,5,228.27,available,
EVT00016-VIP-56,EVT00016,VIP,5,6,456.54,booked,USR00025
EVT00016-VIP-57,EVT00016,VIP,5,7,456.54,booked,USR00104
EVT00016-A-58,EVT00016,A,5,8,228.27,available,
EVT00016-Floor-59,EVT00016,Floor,5,9,342.41,available,
EVT00016-VIP-510,EVT00016,VIP,5,10,456.54,booked,USR00166
